Method,Video,Episode,Seen,VMAF,Rebuffer,QoE,Switch,Max_Stall_s,Any_Stall
Proposed_ShieldedRiskGate,tearsofsteel_short,1,1,76.06625000000001,0.15669662154517913,3452.074248663326,9,0.301,1
Proposed_ShieldedRiskGate,tearsofsteel_short,2,1,83.62020833333342,0.21359661321475668,3897.849450262771,6,0.41,1
Proposed_ShieldedRiskGate,tearsofsteel_short,3,1,83.87375000000009,0.33907608519882976,3923.4873916418287,4,0.651,1
Proposed_ShieldedRiskGate,tearsofsteel_short,4,1,83.88250000000009,0.164007281836695,3945.1406018873586,6,0.315,1
Proposed_ShieldedRiskGate,tearsofsteel_short,5,1,77.36895833333337,0.0,3532.3100000000013,11,0.0,0
Proposed_ShieldedRiskGate,tearsofsteel_short,6,1,76.06625000000001,0.9473122810667897,3300.276042035177,9,1.819,1
Proposed_ShieldedRiskGate,tearsofsteel_short,7,1,77.36895833333335,0.0,3613.620000000001,6,0.0,0
Proposed_ShieldedRiskGate,tearsofsteel_short,8,1,83.88250000000009,0.0,3976.630000000004,6,0.0,0
Proposed_ShieldedRiskGate,tearsofsteel_short,9,1,78.92520833333336,5.469712826137785,2657.1251373815467,7,10.062,1
Proposed_ShieldedRiskGate,tearsofsteel_short,10,1,78.02250000000002,0.48493189351025157,3558.0730764460327,5,0.931,1
Proposed_ShieldedRiskGate,tearsofsteel_short,11,1,84.14041666666675,0.17215796418983997,3968.335670875555,4,0.331,1
Proposed_ShieldedRiskGate,tearsofsteel_short,12,1,88.53812500000005,0.0,4175.340000000003,10,0.0,0
Proposed_ShieldedRiskGate,tearsofsteel_short,13,1,75.67500000000003,0.46831844089037095,3392.2428593490495,8,0.899,1
Proposed_ShieldedRiskGate,tearsofsteel_short,14,1,88.15562500000003,0.0,4194.120000000001,4,0.0,0
Proposed_ShieldedRiskGate,tearsofsteel_short,15,1,77.36895833333335,0.0,3613.620000000001,6,0.0,0
Proposed_ShieldedRiskGate,tearsofsteel_short,16,1,87.4933333333334,0.0,4149.9500000000035,6,0.0,0
Proposed_ShieldedRiskGate,tearsofsteel_short,17,1,78.02250000000002,0.5457505379243661,3546.395896718523,5,1.048,1
Proposed_ShieldedRiskGate,tearsofsteel_short,18,1,75.67500000000003,0.6478598935516245,3357.7709004380895,8,1.244,1
Proposed_ShieldedRiskGate,tearsofsteel_short,19,1,89.9610416666667,0.0,4280.780000000002,4,0.0,0
Ablation_Base,tearsofsteel_short,0,1,82.32625000000006,0.25097217265519034,3847.133342850206,3,0.482,1
Ablation_Base,tearsofsteel_short,1,1,76.84875000000001,0.15669662154517913,3414.5142486633263,13,0.301,1
Ablation_Base,tearsofsteel_short,2,1,82.32625000000006,0.21359661321475668,3854.3094502627696,3,0.41,1
Ablation_Base,tearsofsteel_short,3,1,82.4552083333334,0.33907608519882976,3786.467391641828,7,0.651,1
Ablation_Base,tearsofsteel_short,4,1,83.50000000000007,0.164007281836695,3957.730601887358,1,0.315,1
Ablation_Base,tearsofsteel_short,5,1,79.32083333333337,0.0,3588.440000000002,13,0.0,0
Ablation_Base,tearsofsteel_short,6,1,76.84875000000001,0.9473122810667897,3262.716042035177,13,1.819,1
Ablation_Base,tearsofsteel_short,7,1,79.97875000000003,0.0,3632.400000000002,11,0.0,0
Ablation_Base,tearsofsteel_short,8,1,83.89125000000008,0.0,4008.0000000000036,1,0.0,0
Ablation_Base,tearsofsteel_short,9,1,79.58750000000003,2.732717230066313,3201.6182918272693,5,4.807,1
Ablation_Base,tearsofsteel_short,10,1,79.32520833333336,0.48493189351025157,3533.103076446033,11,0.931,1
Ablation_Base,tearsofsteel_short,11,1,83.50000000000007,0.17215796418983997,3956.165670875554,1,0.331,1
Ablation_Base,tearsofsteel_short,12,1,85.83000000000008,0.0,4070.1100000000038,6,0.0,0
Ablation_Base,tearsofsteel_short,13,1,78.02250000000004,0.46831844089037095,3486.1428593490505,9,0.899,1
Ablation_Base,tearsofsteel_short,14,1,84.28250000000007,0.0,4026.7800000000034,1,0.0,0
Ablation_Base,tearsofsteel_short,15,1,79.97875000000003,0.0,3632.400000000002,11,0.0,0
Ablation_Base,tearsofsteel_short,16,1,88.40916666666674,0.0,4218.670000000003,2,0.0,0
Ablation_Base,tearsofsteel_short,17,1,79.32520833333336,0.5457505379243661,3521.4258967185233,11,1.048,1
Ablation_Base,tearsofsteel_short,18,1,78.02250000000004,0.6478598935516245,3451.67090043809,9,1.244,1
Ablation_Base,tearsofsteel_short,19,1,84.28250000000007,0.0,4026.7800000000034,1,0.0,0
Ablation_Future,tearsofsteel_short,0,1,86.85812500000003,0.25097217265519034,3893.5733428502044,24,0.482,1
Ablation_Future,tearsofsteel_short,1,1,80.6279166666667,0.15669662154517913,3502.224248663327,20,0.301,1
Ablation_Future,tearsofsteel_short,2,1,86.85812500000003,0.21359661321475668,3900.749450262768,24,0.41,1
Ablation_Future,tearsofsteel_short,3,1,87.89854166666673,0.33907608519882976,3938.957391641827,24,0.651,1
Ablation_Future,tearsofsteel_short,4,1,87.57604166666671,0.164007281836695,3951.3306018873573,28,0.315,1
Ablation_Future,tearsofsteel_short,5,1,82.56708333333337,0.0,3682.3500000000017,23,0.0,0
Ablation_Future,tearsofsteel_short,6,1,80.6279166666667,0.9473122810667897,3350.426042035178,20,1.819,1
Ablation_Future,tearsofsteel_short,7,1,83.21625000000004,0.0,3591.530000000002,31,0.0,0
Ablation_Future,tearsofsteel_short,8,1,87.70062500000004,0.0,3957.420000000002,30,0.0,0
Ablation_Future,tearsofsteel_short,9,1,85.42645833333336,8.765061919159207,2142.8781115214333,23,16.389,1
Ablation_Future,tearsofsteel_short,10,1,83.22479166666669,0.48493189351025157,3683.5530764460327,20,0.931,1
Ablation_Future,tearsofsteel_short,11,1,89.26166666666671,0.17215796418983997,4105.775670875552,24,0.331,1
Ablation_Future,tearsofsteel_short,12,1,93.65312500000005,0.0,4411.520000000002,14,0.0,0
Ablation_Future,tearsofsteel_short,13,1,81.27270833333337,0.46831844089037095,3536.0828593490505,18,0.899,1
Ablation_Future,tearsofsteel_short,14,1,92.28000000000003,0.0,4322.770000000001,16,0.0,0
Ablation_Future,tearsofsteel_short,15,1,83.21625000000004,0.0,3591.530000000002,31,0.0,0
Ablation_Future,tearsofsteel_short,16,1,93.79333333333336,0.0,4432.950000000002,15,0.0,0
Ablation_Future,tearsofsteel_short,17,1,83.22479166666669,0.5457505379243661,3671.875896718523,20,1.048,1
Ablation_Future,tearsofsteel_short,18,1,81.27270833333337,0.6478598935516245,3501.61090043809,18,1.244,1
Ablation_Future,tearsofsteel_short,19,1,94.16958333333338,0.0,4467.290000000002,8,0.0,0
Ablation_Lyap,tearsofsteel_short,0,1,81.93500000000006,0.25097217265519034,3790.793342850206,5,0.482,1
Ablation_Lyap,tearsofsteel_short,1,1,77.63125000000002,0.15669662154517913,3452.0742486633267,13,0.301,1
Ablation_Lyap,tearsofsteel_short,2,1,81.93500000000006,0.21359661321475668,3797.9694502627694,5,0.41,1
Ablation_Lyap,tearsofsteel_short,3,1,83.10875000000009,0.33907608519882976,3905.337391641828,1,0.651,1
Ablation_Lyap,tearsofsteel_short,4,1,83.50000000000007,0.164007281836695,3957.730601887358,1,0.315,1
Ablation_Lyap,tearsofsteel_short,5,1,79.58750000000005,0.0,3651.180000000002,9,0.0,0
Ablation_Lyap,tearsofsteel_short,6,1,77.63125000000002,0.9473122810667897,3300.2760420351774,13,1.819,1
Ablation_Lyap,tearsofsteel_short,7,1,79.58750000000005,0.0,3576.060000000002,13,0.0,0
Ablation_Lyap,tearsofsteel_short,8,1,83.50000000000007,0.0,3989.2200000000034,1,0.0,0
Ablation_Lyap,tearsofsteel_short,9,1,79.58750000000003,2.732717230066313,3239.1782918272693,3,4.807,1
Ablation_Lyap,tearsofsteel_short,10,1,79.58750000000003,0.48493189351025157,3595.633076446033,7,0.931,1
Ablation_Lyap,tearsofsteel_short,11,1,83.50000000000007,0.17215796418983997,3956.165670875554,1,0.331,1
Ablation_Lyap,tearsofsteel_short,12,1,84.28250000000007,0.0,4026.7800000000034,1,0.0,0
Ablation_Lyap,tearsofsteel_short,13,1,77.63125000000004,0.46831844089037095,3392.2428593490504,13,0.899,1
Ablation_Lyap,tearsofsteel_short,14,1,84.28250000000007,0.0,4026.7800000000034,1,0.0,0
Ablation_Lyap,tearsofsteel_short,15,1,79.58750000000005,0.0,3576.060000000002,13,0.0,0
Ablation_Lyap,tearsofsteel_short,16,1,88.28020833333339,0.0,4212.480000000002,2,0.0,0
Ablation_Lyap,tearsofsteel_short,17,1,79.58750000000003,0.5457505379243661,3583.9558967185235,7,1.048,1
Ablation_Lyap,tearsofsteel_short,18,1,77.63125000000004,0.6478598935516245,3357.77090043809,13,1.244,1
Ablation_Lyap,tearsofsteel_short,19,1,84.28250000000007,0.0,4026.7800000000034,1,0.0,0
Pensieve,tearsofsteel_short,0,1,83.48250000000006,0.25097217265519034,3784.1833428502064,14,0.482,1
Pensieve,tearsofsteel_short,1,1,78.41375000000002,0.15669662154517913,3489.6342486633266,13,0.301,1
Pensieve,tearsofsteel_short,2,1,83.34916666666673,0.21359661321475668,3784.9594502627697,14,0.41,1
Pensieve,tearsofsteel_short,3,1,84.7808333333334,0.33907608519882976,3829.587391641828,13,0.651,1
Pensieve,tearsofsteel_short,4,1,85.56770833333341,0.164007281836695,4026.030601887358,6,0.315,1
Pensieve,tearsofsteel_short,5,1,80.09895833333337,0.0,3650.9700000000016,12,0.0,0
Pensieve,tearsofsteel_short,6,1,78.41375000000002,0.9473122810667897,3337.8360420351773,13,1.819,1
Pensieve,tearsofsteel_short,7,1,79.4454166666667,0.0,3613.4100000000017,13,0.0,0
Pensieve,tearsofsteel_short,8,1,85.56770833333341,0.0,4045.1400000000035,8,0.0,0
Pensieve,tearsofsteel_short,9,1,82.1754166666667,5.469712826137785,2813.1351373815473,7,10.062,1
Pensieve,tearsofsteel_short,10,1,80.23666666666671,0.48493189351025157,3564.4730764460332,13,0.931,1
Pensieve,tearsofsteel_short,11,1,86.21250000000008,0.17215796418983997,4030.6556708755543,10,0.331,1
Pensieve,tearsofsteel_short,12,1,89.70312500000004,0.0,4280.780000000002,2,0.0,0
Pensieve,tearsofsteel_short,13,1,78.80062500000004,0.46831844089037095,3435.9928593490504,15,0.899,1
Pensieve,tearsofsteel_short,14,1,87.6354166666667,0.0,4169.1500000000015,4,0.0,0
Pensieve,tearsofsteel_short,15,1,79.4454166666667,0.0,3613.4100000000017,13,0.0,0
Pensieve,tearsofsteel_short,16,1,89.05395833333337,0.0,4249.620000000002,2,0.0,0
Pensieve,tearsofsteel_short,17,1,80.23666666666671,0.5457505379243661,3552.7958967185236,13,1.048,1
Pensieve,tearsofsteel_short,18,1,78.80062500000004,0.6478598935516245,3401.52090043809,15,1.244,1
Pensieve,tearsofsteel_short,19,1,89.44083333333337,0.0,4268.190000000001,2,0.0,0
RobustMPC,tearsofsteel_short,0,1,89.45479166666672,7.877183318136392,2622.5008029178152,15,7.321,1
RobustMPC,tearsofsteel_short,1,1,82.96666666666671,4.352003244158874,2878.125377121498,17,5.066,1
RobustMPC,tearsofsteel_short,2,1,89.45479166666672,7.839807758695959,2629.6769103303786,15,7.321,1
RobustMPC,tearsofsteel_short,3,1,89.77750000000007,7.519891786741044,2687.9907769457227,20,6.388,1
RobustMPC,tearsofsteel_short,4,1,89.65208333333341,1.2211113918597305,3966.0766127629354,9,1.49,1
RobustMPC,tearsofsteel_short,5,1,85.75750000000004,6.724620103902029,2634.7429400508117,15,4.475,1
RobustMPC,tearsofsteel_short,6,1,82.57541666666671,2.6605745644761245,3165.3196836205866,18,1.819,1
RobustMPC,tearsofsteel_short,7,1,87.04666666666668,15.33234824556447,1012.9991368516223,18,10.546,1
RobustMPC,tearsofsteel_short,8,1,90.04333333333341,2.2367083025027656,3808.642005919473,9,2.265,1
RobustMPC,tearsofsteel_short,9,1,88.0791666666667,22.123288689783262,-222.54142843838594,18,25.915,1
RobustMPC,tearsofsteel_short,10,1,85.17229166666672,3.329459435387054,3280.8237884056884,15,2.385,1
RobustMPC,tearsofsteel_short,11,1,91.07104166666672,1.7365460610203873,3922.8231562840883,14,1.147,1
RobustMPC,tearsofsteel_short,12,1,95.1485416666667,3.3989371698139204,3827.274063395729,22,5.309,1
RobustMPC,tearsofsteel_short,13,1,82.70437500000004,7.040101681159851,2386.98047721731,17,6.205,1
RobustMPC,tearsofsteel_short,14,1,93.32499999999999,6.612389638283746,3110.39118944952,18,9.465,1
RobustMPC,tearsofsteel_short,15,1,87.04666666666668,15.43833351852478,992.6499644432427,18,10.546,1
RobustMPC,tearsofsteel_short,16,1,95.70666666666666,4.90600615699229,3593.35681785748,13,4.974,1
RobustMPC,tearsofsteel_short,17,1,85.17229166666672,3.3902780798011687,3269.1466086781784,15,2.385,1
RobustMPC,tearsofsteel_short,18,1,82.70437500000004,7.219643133821103,2352.5085183063497,17,6.55,1
RobustMPC,tearsofsteel_short,19,1,96.16812500000005,3.030953514519177,3988.2769252123203,16,1.904,1
Genie,tearsofsteel_short,0,1,89.2695833333334,0.25097217265519034,4183.923342850207,7,0.482,1
Genie,tearsofsteel_short,1,1,81.93062500000003,0.15669662154517913,3840.0542486633267,4,0.301,1
Genie,tearsofsteel_short,2,1,89.2695833333334,0.21359661321475668,4191.09945026277,7,0.41,1
Genie,tearsofsteel_short,3,1,89.72062500000006,0.33907608519882976,4204.137391641827,4,0.651,1
Genie,tearsofsteel_short,4,1,89.84979166666675,0.164007281836695,4228.4706018873585,7,0.315,1
Genie,tearsofsteel_short,5,1,85.25437500000005,0.0,4026.5800000000027,4,0.0,0
Genie,tearsofsteel_short,6,1,81.93062500000003,0.9473122810667897,3688.2560420351774,4,1.819,1
Genie,tearsofsteel_short,7,1,85.70562500000007,0.0,4085.8000000000034,3,0.0,0
Genie,tearsofsteel_short,8,1,89.84979166666675,0.0,4259.960000000004,7,0.0,0
Genie,tearsofsteel_short,9,1,88.68020833333338,0.22932044748416744,4087.7704740830427,9,0.44,1
Genie,tearsofsteel_short,10,1,85.1895833333334,0.48493189351025157,3933.4630764460344,4,0.931,1
Genie,tearsofsteel_short,11,1,91.20395833333339,0.17215796418983997,4291.905670875553,7,0.331,1
Genie,tearsofsteel_short,12,1,95.67812500000008,0.040275836890717176,4567.647039316986,5,0.077,1
Genie,tearsofsteel_short,13,1,82.84208333333338,0.47147024048478925,3785.8077138269227,6,0.899,1
Genie,tearsofsteel_short,14,1,94.33479166666672,0.0,4478.060000000002,6,0.0,0
Genie,tearsofsteel_short,15,1,85.70562500000007,0.0,4085.8000000000034,3,0.0,0
Genie,tearsofsteel_short,16,1,96.00562500000002,0.0,4568.960000000001,6,0.0,0
Genie,tearsofsteel_short,17,1,85.1895833333334,0.5457505379243661,3921.785896718525,4,1.048,1
Genie,tearsofsteel_short,18,1,82.84208333333338,0.6510116931460429,3751.335754915962,6,1.244,1
Genie,tearsofsteel_short,19,1,96.18687500000006,0.0,4599.280000000003,7,0.0,0
BBA,tearsofsteel_short,0,1,90.14354166666669,22.745738065757028,-242.02170862534842,30,17.2,1
BBA,tearsofsteel_short,1,1,88.36687500000005,46.202467926783775,-4821.393841942482,27,13.584,1
BBA,tearsofsteel_short,2,1,90.14354166666669,22.708362506316597,-234.84560121278503,30,17.2,1
BBA,tearsofsteel_short,3,1,90.4016666666667,20.10888634577009,258.063821612144,33,7.348,1
BBA,tearsofsteel_short,4,1,90.01458333333336,15.893398988592875,1042.6773941901697,34,3.924,1
BBA,tearsofsteel_short,5,1,89.17583333333339,35.10975573417581,-2631.3631009617543,24,13.834,1
BBA,tearsofsteel_short,6,1,88.36687500000005,46.99308358630538,-4973.192048570631,27,13.584,1
BBA,tearsofsteel_short,7,1,89.46375000000005,35.71342112653066,-2770.366856293884,28,14.77,1
BBA,tearsofsteel_short,8,1,90.1435416666667,15.878686924350074,1051.6921105247875,35,4.21,1
BBA,tearsofsteel_short,9,1,90.33750000000005,37.36168180731636,-3051.362907004738,28,28.11,1
BBA,tearsofsteel_short,10,1,88.81854166666672,33.254169645033336,-2257.940571846398,18,9.007,1
BBA,tearsofsteel_short,11,1,90.65979166666669,13.705828519226873,1481.2609243084412,34,7.77,1
BBA,tearsofsteel_short,12,1,94.18791666666671,1.6735426299395217,4032.1098150516136,29,2.626,1
BBA,tearsofsteel_short,13,1,88.1089583333334,41.336691001752286,-3856.2046723364356,20,9.179,1
BBA,tearsofsteel_short,14,1,93.33270833333334,6.12398911400796,3169.834090110472,24,3.343,1
BBA,tearsofsteel_short,15,1,89.46375000000005,35.819406399490965,-2790.716028702263,28,14.77,1
BBA,tearsofsteel_short,16,1,94.89770833333336,3.6725926560433795,3705.342210039672,28,6.42,1
BBA,tearsofsteel_short,17,1,88.81854166666672,33.31498828944745,-2269.617751573907,18,9.007,1
BBA,tearsofsteel_short,18,1,88.1089583333334,41.51623245441354,-3890.6766312473956,20,9.179,1
BBA,tearsofsteel_short,19,1,94.68000000000005,2.4797183741346482,3906.6040721661498,30,3.03,1
Fugu,tearsofsteel_short,0,1,88.93416666666673,0.27663514122721194,3938.7760528843783,29,0.482,1
Fugu,tearsofsteel_short,1,1,81.99083333333337,0.15669662154517913,3414.7242486633277,28,0.301,1
Fugu,tearsofsteel_short,2,1,88.67187500000006,0.28451764817467146,3905.6726115504657,27,0.41,1
Fugu,tearsofsteel_short,3,1,89.06291666666671,0.33907608519882976,3967.0173916418266,24,0.651,1
Fugu,tearsofsteel_short,4,1,89.33375000000005,0.164007281836695,4157.280601887357,14,0.315,1
Fugu,tearsofsteel_short,5,1,84.90583333333336,0.0,3688.5300000000016,30,0.0,0
Fugu,tearsofsteel_short,6,1,82.31750000000004,0.9473122810667897,3356.826042035178,24,1.819,1
Fugu,tearsofsteel_short,7,1,86.5308333333334,0.37334403547202577,3689.0679451893743,28,0.717,1
Fugu,tearsofsteel_short,8,1,89.4627083333334,0.0,4232.100000000003,8,0.0,0
Fugu,tearsofsteel_short,9,1,87.95000000000003,1.8645123876269,3504.9236215756364,29,3.14,1
Fugu,tearsofsteel_short,10,1,84.77666666666671,0.5979180386739836,3636.469736574598,26,0.931,1
Fugu,tearsofsteel_short,11,1,91.0104166666667,0.17215796418983997,4254.755670875553,12,0.331,1
Fugu,tearsofsteel_short,12,1,95.34208333333338,0.0,4466.680000000002,29,0.0,0
Fugu,tearsofsteel_short,13,1,82.05520833333338,0.46831844089037095,3536.502859349051,23,0.899,1
Fugu,tearsofsteel_short,14,1,93.85604166666667,0.20661820109428936,4424.909305389896,7,0.281,1
Fugu,tearsofsteel_short,15,1,86.59541666666672,0.0,3744.8500000000026,28,0.0,0
Fugu,tearsofsteel_short,16,1,95.65333333333336,0.0,4495.790000000002,24,0.0,0
Fugu,tearsofsteel_short,17,1,84.19625000000005,0.5457505379243661,3668.565896718524,24,1.048,1
Fugu,tearsofsteel_short,18,1,81.92187500000004,0.6478598935516245,3445.6909004380905,27,1.244,1
Fugu,tearsofsteel_short,19,1,96.16270833333338,0.0,4565.560000000002,22,0.0,0
Proposed,sintel,0,0,87.20770833333337,0.45330847188636114,4006.784773397821,10,0.87,1
Proposed,sintel,1,0,81.20583333333333,0.5447983344906815,3625.468719777789,14,1.046,1
Proposed,sintel,2,0,87.83416666666669,0.4159329124459275,4044.0308808103823,10,0.799,1
Proposed,sintel,3,0,88.74354166666666,0.5520059043212011,4030.514866370329,14,1.06,1
Proposed,sintel,4,0,88.35958333333333,0.4197124167509565,4068.525215983817,10,0.806,1
Proposed,sintel,5,0,83.69145833333336,0.24534673605089152,3843.0134266782297,12,0.471,1
Proposed,sintel,6,0,81.20583333333333,1.335413994012292,3473.6705131496396,14,2.564,1
Proposed,sintel,7,0,83.81270833333336,0.0,3855.200000000001,15,0.0,0
Proposed,sintel,8,0,88.35958333333333,0.0,4149.110000000001,10,0.0,0
Proposed,sintel,9,0,85.25500000000005,3.1457920232735574,3370.6379315314794,12,5.211,1
Proposed,sintel,10,0,83.12562500000001,0.7231757070685761,3718.290264242834,14,1.388,1
Proposed,sintel,11,0,89.91562500000002,0.42609485547864684,4141.989787748101,10,0.818,1
Proposed,sintel,12,0,92.91645833333335,0.0,4439.26,5,0.0,0
Proposed,sintel,13,0,81.5897916666667,1.2707305175952524,3570.479740621713,9,1.729,1
Proposed,sintel,14,0,91.37291666666665,0.0,4308.79,12,0.0,0
Proposed,sintel,15,0,83.81270833333336,0.0,3855.200000000001,15,0.0,0
Proposed,sintel,16,0,92.49708333333335,0.0,4418.89,7,0.0,0
Proposed,sintel,17,0,83.12562500000001,0.7839943514826906,3706.6130845153243,14,1.505,1
Proposed,sintel,18,0,81.5897916666667,1.450271970256506,3536.007781710752,9,2.074,1
Proposed,sintel,19,0,92.91645833333335,0.0,4439.26,5,0.0,0
Proposed_Shielded,sintel,0,0,86.23770833333334,0.45330847188636114,3960.2247733978193,10,0.87,1
Proposed_Shielded,sintel,1,0,81.08458333333331,0.5447983344906815,3701.1287197777883,8,1.046,1
Proposed_Shielded,sintel,2,0,86.23770833333334,0.4159329124459275,3967.4008808103827,10,0.799,1
Proposed_Shielded,sintel,3,0,88.58187500000001,0.5520059043212011,4079.01486637033,8,1.06,1
Proposed_Shielded,sintel,4,0,88.19791666666664,0.4197124167509565,4060.765215983816,10,0.806,1
Proposed_Shielded,sintel,5,0,83.1458333333333,0.24534673605089152,3824.5834266782276,11,0.471,1
Proposed_Shielded,sintel,6,0,81.08458333333331,1.335413994012292,3549.330513149639,8,2.564,1
Proposed_Shielded,sintel,7,0,82.96395833333337,0.0,3880.4200000000014,10,0.0,0
Proposed_Shielded,sintel,8,0,87.61187499999998,0.0,4122.919999999999,10,0.0,0
Proposed_Shielded,sintel,9,0,85.08583333333338,1.0554277769851543,3766.047866818853,11,1.197,1
Proposed_Shielded,sintel,10,0,83.32770833333332,0.7231757070685761,3743.510264242833,12,1.388,1
Proposed_Shielded,sintel,11,0,89.430625,0.42609485547864684,4143.929787748099,8,0.818,1
Proposed_Shielded,sintel,12,0,92.78479166666666,0.0,4416.9400000000005,11,0.0,0
Proposed_Shielded,sintel,13,0,81.99395833333331,1.2707305175952524,3597.6397406217106,9,1.729,1
Proposed_Shielded,sintel,14,0,91.86520833333331,0.0,4373.159999999999,8,0.0,0
Proposed_Shielded,sintel,15,0,82.70125000000003,0.0,3867.8100000000013,10,0.0,0
Proposed_Shielded,sintel,16,0,92.27437500000003,0.0,4408.200000000002,6,0.0,0
Proposed_Shielded,sintel,17,0,82.64062499999999,0.7839943514826906,3698.853084515323,12,1.505,1
Proposed_Shielded,sintel,18,0,81.99395833333331,1.450271970256506,3563.1677817107498,9,2.074,1
Proposed_Shielded,sintel,19,0,92.96645833333336,0.0,4441.180000000001,9,0.0,0
Proposed_ShieldedQoE,sintel,0,0,87.39458333333333,0.45330847188636114,3832.914773397819,31,0.87,1
Proposed_ShieldedQoE,sintel,1,0,82.2364583333333,0.5447983344906815,3496.4587197777873,34,1.046,1
Proposed_ShieldedQoE,sintel,2,0,87.75833333333333,0.4159329124459275,3822.6308808103813,34,0.799,1
Proposed_ShieldedQoE,sintel,3,0,88.18020833333333,0.5520059043212011,3795.6548663703293,40,1.06,1
Proposed_ShieldedQoE,sintel,4,0,88.70562499999998,0.4197124167509565,3879.255215983816,35,0.806,1
Proposed_ShieldedQoE,sintel,5,0,84.94687499999999,0.24534673605089152,3757.5334266782284,30,0.471,1
Proposed_ShieldedQoE,sintel,6,0,82.39812499999998,1.335413994012292,3336.9005131496383,33,2.564,1
Proposed_ShieldedQoE,sintel,7,0,84.52,0.0,3700.9699999999993,37,0.0,0
Proposed_ShieldedQoE,sintel,8,0,88.70562499999998,0.0,3985.059999999999,37,0.0,0
Proposed_ShieldedQoE,sintel,9,0,87.06875000000001,0.43177950763374956,3758.59833453432,38,0.829,1
Proposed_ShieldedQoE,sintel,10,0,84.58312499999998,0.7231757070685761,3564.910264242832,33,1.388,1
Proposed_ShieldedQoE,sintel,11,0,89.77916666666668,0.42609485547864684,3907.9797877481005,36,0.818,1
Proposed_ShieldedQoE,sintel,12,0,92.89375,0.0,4329.17,24,0.0,0
Proposed_ShieldedQoE,sintel,13,0,83.08520833333331,1.2707305175952524,3442.4397406217104,31,1.729,1
Proposed_ShieldedQoE,sintel,14,0,92.85812499999999,0.0,4341.0599999999995,34,0.0,0
Proposed_ShieldedQoE,sintel,15,0,84.52,0.0,3700.9699999999993,37,0.0,0
Proposed_ShieldedQoE,sintel,16,0,93.22958333333334,0.0,4375.25,29,0.0,0
Proposed_ShieldedQoE,sintel,17,0,84.4214583333333,0.7839943514826906,3560.993084515322,33,1.505,1
Proposed_ShieldedQoE,sintel,18,0,83.08520833333331,1.450271970256506,3433.1877817107493,30,2.074,1
Proposed_ShieldedQoE,sintel,19,0,93.38374999999998,0.0,4373.549999999999,25,0.0,0
Proposed_ShieldedRiskGate,sintel,0,0,86.23770833333334,0.45330847188636114,3960.2247733978193,10,0.87,1
Proposed_ShieldedRiskGate,sintel,1,0,81.08458333333331,0.5447983344906815,3701.1287197777883,8,1.046,1
Proposed_ShieldedRiskGate,sintel,2,0,86.23770833333334,0.4159329124459275,3967.4008808103827,10,0.799,1
Proposed_ShieldedRiskGate,sintel,3,0,88.58187500000001,0.5520059043212011,4079.01486637033,8,1.06,1
Proposed_ShieldedRiskGate,sintel,4,0,88.19791666666664,0.4197124167509565,4060.765215983816,10,0.806,1
Proposed_ShieldedRiskGate,sintel,5,0,83.1458333333333,0.24534673605089152,3824.5834266782276,11,0.471,1
Proposed_ShieldedRiskGate,sintel,6,0,81.08458333333331,1.335413994012292,3549.330513149639,8,2.564,1
Proposed_ShieldedRiskGate,sintel,7,0,82.96395833333337,0.0,3880.4200000000014,10,0.0,0
Proposed_ShieldedRiskGate,sintel,8,0,87.61187499999998,0.0,4122.919999999999,10,0.0,0
Proposed_ShieldedRiskGate,sintel,9,0,85.08583333333338,1.0554277769851543,3766.047866818853,11,1.197,1
Proposed_ShieldedRiskGate,sintel,10,0,83.32770833333332,0.7231757070685761,3743.510264242833,12,1.388,1
Proposed_ShieldedRiskGate,sintel,11,0,89.430625,0.42609485547864684,4143.929787748099,8,0.818,1
Proposed_ShieldedRiskGate,sintel,12,0,92.78479166666666,0.0,4416.9400000000005,11,0.0,0
Proposed_ShieldedRiskGate,sintel,13,0,81.99395833333331,1.2707305175952524,3597.6397406217106,9,1.729,1
Proposed_ShieldedRiskGate,sintel,14,0,91.86520833333331,0.0,4373.159999999999,8,0.0,0
Proposed_ShieldedRiskGate,sintel,15,0,82.70125000000003,0.0,3867.8100000000013,10,0.0,0
Proposed_ShieldedRiskGate,sintel,16,0,92.27437500000003,0.0,4408.200000000002,6,0.0,0
Proposed_ShieldedRiskGate,sintel,17,0,82.64062499999999,0.7839943514826906,3698.853084515323,12,1.505,1
Proposed_ShieldedRiskGate,sintel,18,0,81.99395833333331,1.450271970256506,3563.1677817107498,9,2.074,1
Proposed_ShieldedRiskGate,sintel,19,0,92.96645833333336,0.0,4441.180000000001,9,0.0,0
Ablation_Base,sintel,0,0,86.7075,0.45330847188636114,3997.8147733978185,12,0.87,1
Ablation_Base,sintel,1,0,81.65041666666664,0.5447983344906815,3675.908719777788,11,1.046,1
Ablation_Base,sintel,2,0,86.7075,0.4159329124459275,4004.990880810382,12,0.799,1
Ablation_Base,sintel,3,0,87.62208333333331,0.5520059043212011,4007.224866370328,14,1.06,1
Ablation_Base,sintel,4,0,87.43499999999999,0.4197124167509565,4047.185215983816,9,0.806,1
Ablation_Base,sintel,5,0,84.6639583333333,0.24534673605089152,3912.7334266782273,10,0.471,1
Ablation_Base,sintel,6,0,81.65041666666664,1.335413994012292,3524.110513149639,11,2.564,1
